,age_0,city_0,city_1,city_2,city_3,city_4,city_5,sex_0,sex_1,sex_2
501,29.945876288659793,143,26,10,30,118,61,1,194,193
502,25.672619047619047,1008,0,0,0,0,0,7,484,517
503,29.1025,589,139,109,268,583,312,0,1038,962
504,29.064102564102566,220,65,59,150,276,166,0,476,460
505,28.66025641025641,95,22,16,35,89,55,1,166,145
506,30.87171052631579,0,0,0,0,113,191,0,139,165
507,32.34577922077922,0,0,1232,0,0,0,0,659,573
508,17.05952380952381,393,56,38,117,246,158,1,521,486
509,31.879518072289155,0,0,332,0,0,0,0,174,158
510,44.75521739130435,619,155,139,280,686,421,1,1417,882
511,28.54123711340206,237,47,36,104,227,125,1,412,363
512,27.691176470588236,285,80,44,130,267,146,0,492,460
513,26.005238095238095,2100,0,0,0,0,0,10,1096,994
514,28.870426829268293,207,61,26,84,192,86,0,349,307
515,14.407657657657658,218,13,4,29,114,66,0,231,213
516,29.722560975609756,170,51,39,95,205,96,0,346,310
517,28.961633663366335,265,57,35,104,240,107,0,442,366
518,29.370666666666665,453,103,74,179,446,245,1,786,713
519,27.974137931034484,87,28,13,49,112,59,0,178,170
520,17.0331541218638,435,72,36,118,286,169,1,558,557
521,30.42452830188679,0,0,0,0,277,571,0,455,393
522,20.304,166,42,14,67,134,77,0,224,276
523,32.78712871287129,0,0,808,0,0,0,0,432,376
524,28.401875,474,107,65,209,489,256,0,850,750
525,27.05625,320,0,0,0,0,0,2,162,156
526,30.154411764705884,233,56,22,87,190,92,2,371,307
527,32.78431372549019,181,127,82,127,199,100,1,486,329
528,26.992088607594937,144,44,26,98,211,109,2,269,361
529,28.957264957264957,141,34,15,70,139,69,0,239,229
530,32.282766990291265,0,0,824,0,0,0,0,436,388
531,28.932692307692307,128,26,13,50,122,77,0,224,192
532,17.068877551020407,173,27,14,39,89,50,0,206,186
533,14.40925925925926,533,43,17,80,241,166,1,555,524
534,24.25462962962963,501,25,14,120,409,227,1,626,669
535,28.55316091954023,355,89,92,195,434,227,0,729,663
536,27.06,300,0,0,0,0,0,0,161,139
537,27.040816326530614,276,85,52,175,407,181,0,558,618
538,29.22252747252747,122,20,13,50,99,60,0,197,167
539,27.01478494623656,185,69,28,98,237,127,1,359,384
540,29.30876288659794,595,134,79,233,581,318,5,1011,924
541,32.75235849056604,0,0,424,0,0,0,0,231,193
542,29.440625,384,69,26,88,251,142,3,478,479
543,29.00108695652174,286,60,40,114,288,132,0,481,439
544,28.933125,464,113,60,200,503,260,3,830,767
545,29.648809523809526,0,336,0,0,0,0,0,175,161
546,27.008474576271187,247,71,25,128,328,145,1,439,504
547,17.038659793814432,448,61,35,121,309,190,0,598,566
548,28.72140608604407,0,0,0,1906,0,0,0,1025,881
549,17.047043010752688,609,85,42,156,376,220,0,751,737
550,89.81666666666666,195,41,41,67,152,104,2,296,302
551,17.0275974025974,242,31,14,67,165,97,0,333,283
552,27.02967032967033,462,144,62,263,589,300,2,865,953
553,28.09313725490196,121,33,16,59,113,66,0,194,214
554,28.020454545454545,253,69,45,109,259,145,1,442,437
555,28.616071428571427,686,170,114,300,619,351,6,1153,1081
556,27.949367088607595,85,25,19,41,98,48,0,170,146
557,28.96551724137931,531,130,81,196,501,301,2,899,839
558,29.84973404255319,316,54,23,60,189,110,4,359,389
559,28.85,650,146,97,273,629,325,4,1104,1012
560,28.700854700854702,442,113,53,170,398,228,3,739,662
561,44.6875,175,44,33,86,219,115,1,411,260
562,17.10674157303371,137,12,13,43,90,61,0,176,180
563,14.397435897435898,151,10,2,34,76,39,0,181,131
564,25.020408163265305,446,27,12,101,338,252,2,582,592
565,28.177083333333332,248,75,36,104,257,144,0,465,399
566,44.81944444444444,113,26,26,49,137,81,0,266,166
567,28.204326923076923,262,55,44,110,225,136,1,447,384
568,28.75,85,25,26,43,127,70,0,228,148
569,30.211309523809526,0,0,0,0,362,646,0,537,471
570,28.131147540983605,488,0,0,0,0,0,4,260,224
571,17.045045045045047,188,20,9,43,110,74,0,229,215
572,88.59019607843138,338,68,66,106,263,179,1,534,485
573,29.506009615384617,256,72,34,108,244,118,0,446,386
574,28.727710843373494,497,123,77,228,486,249,2,879,779
575,28.614886731391586,367,95,60,149,370,195,1,629,606
576,44.90231092436975,243,54,63,114,298,180,1,577,374
577,20.329545454545453,347,85,36,135,311,142,0,488,568
578,30.25,181,50,30,80,200,91,1,336,295
579,30.320982142857144,0,0,0,0,736,1504,3,1148,1089
580,44.73977272727273,234,48,51,110,274,163,1,554,325
581,17.054347826086957,435,67,19,123,285,175,1,547,556
582,29.336174242424242,323,72,43,133,295,190,0,562,494
583,28.826666666666668,131,50,32,94,202,91,0,318,282
584,0.0,294,44,25,60,144,73,0,368,272
585,28.971045197740114,357,103,83,191,458,224,0,760,656
586,29.503804347826087,0,1840,0,0,0,0,1,934,905
587,30.003333333333334,95,21,9,39,91,45,1,173,126
588,29.431818181818183,111,20,18,52,99,52,0,183,169
589,29.122844827586206,293,54,51,116,267,147,3,486,439
590,29.6260162601626,139,42,26,73,132,80,0,247,245
591,29.119918699186993,319,67,42,115,302,139,0,535,449
592,32.38008130081301,196,169,106,146,264,103,2,573,409
593,20.323,334,64,32,141,286,143,0,483,517
594,28.765833333333333,944,167,82,243,613,351,10,1193,1197
595,44.84288990825688,237,61,52,118,245,159,1,531,340
596,28.738725490196078,460,148,136,297,680,319,0,1065,975
597,29.542763157894736,86,22,15,40,98,43,0,163,141
598,29.114795918367346,185,49,59,111,268,112,0,408,376
599,28.806962025316455,463,125,68,193,478,253,4,811,765
600,28.20145631067961,149,38,14,31,109,71,1,183,228
601,33.04126213592233,256,202,137,184,311,146,1,740,495
602,29.561666666666667,703,134,60,186,444,273,10,857,933
603,30.09,92,27,10,29,86,56,0,147,153
604,33.083333333333336,72,35,29,49,82,45,0,196,116
605,26.752336448598133,1284,0,0,0,0,0,5,666,613
606,29.152,316,71,41,128,286,158,2,550,448
607,14.41474358974359,771,71,23,120,330,245,0,836,724
608,29.45081300813008,698,156,129,324,744,409,3,1284,1173
609,29.112962962962964,696,139,91,284,616,334,2,1149,1009
610,28.519354838709678,827,171,112,293,705,372,3,1317,1160
611,20.401785714285715,314,86,38,133,299,138,0,477,531
612,25.02857142857143,715,50,20,185,597,393,3,959,998
613,88.5251937984496,336,71,72,111,258,184,2,552,478
614,14.399271844660195,395,37,14,60,180,138,0,452,372
615,29.95042735042735,714,175,107,290,667,387,1,1257,1082
616,28.775462962962962,256,54,46,96,279,133,1,455,408
617,28.719724770642202,655,170,88,259,631,377,1,1145,1034
618,28.523255813953487,105,29,16,45,92,57,0,181,163
619,33.9225,181,123,91,114,211,80,0,467,333
620,29.88706140350877,281,60,37,123,267,144,0,497,415
621,30.81688596491228,0,0,0,0,324,588,0,508,404
622,29.205445544554454,615,165,97,250,588,305,3,1043,974
623,32.34577922077922,0,0,1232,0,0,0,0,659,573
624,0.0,508,72,60,124,259,105,0,667,461
625,0.0,214,27,24,46,101,48,0,274,186
626,14.411214953271028,224,16,10,35,82,61,0,228,200
627,29.339855072463767,522,89,46,127,356,240,4,678,698
628,14.414556962025317,798,62,23,123,340,234,1,863,716
629,28.88186813186813,71,26,24,62,123,58,0,188,176
630,29.261637931034482,746,153,106,292,672,351,2,1185,1133
631,25.18409090909091,330,25,6,68,274,177,2,420,458
632,27.68877551020408,78,28,31,66,128,61,0,222,170
633,32.741573033707866,0,0,1068,0,0,0,0,566,502
634,28.609929078014183,0,0,0,1128,0,0,0,615,513
635,28.379310344827587,243,57,59,134,295,140,0,485,443
636,29.49013157894737,154,39,26,83,201,105,0,327,281
637,33.919642857142854,179,140,106,134,248,89,3,546,347
638,28.845098039215685,610,138,78,246,645,323,2,1074,964
639,24.305371900826447,977,34,16,200,739,454,9,1173,1238
640,28.624579124579125,362,84,62,155,319,206,0,620,568
641,17.037280701754387,362,45,25,105,237,138,0,461,451
642,32.34577922077922,0,0,1232,0,0,0,0,659,573
643,20.350574712643677,242,54,26,89,189,96,1,314,381
644,28.937864077669904,674,131,88,234,602,331,1,1118,941
645,25.309375,856,51,23,218,682,410,2,1063,1175
646,27.165730337078653,230,50,27,79,210,116,0,375,337
647,28.01491935483871,728,158,102,333,740,419,2,1308,1170
648,29.186666666666667,100,27,12,33,76,52,0,151,149
649,28.98125,919,176,76,220,636,373,10,1145,1245
650,31.73125,0,0,0,0,117,203,0,156,164
651,25.25777777777778,699,43,21,169,503,365,2,856,942
652,32.7244623655914,154,113,85,103,212,77,0,451,293
653,28.35843373493976,143,20,13,36,75,45,1,170,161
654,29.072222222222223,419,86,36,101,274,164,3,539,538
655,29.106896551724137,385,120,114,269,580,272,0,908,832
656,29.214805825242717,251,58,38,111,239,127,2,456,366
657,44.73317307692308,569,144,119,252,625,371,0,1276,804
658,0.0,519,85,48,104,238,110,0,656,448
659,29.876666666666665,99,20,15,37,86,43,0,167,133
660,28.474899598393574,290,78,50,131,289,158,2,529,465
661,33.43863636363636,185,148,86,123,248,90,1,498,381
662,29.124,153,30,27,69,138,83,1,249,250
663,32.35294117647059,274,181,135,178,330,126,3,727,494
664,32.19336734693878,470,250,188,327,530,195,2,1133,825
665,29.172631578947367,542,142,82,251,547,336,4,996,900
666,28.6570796460177,557,158,145,320,707,373,0,1189,1071
667,28.385802469135804,189,64,28,73,194,100,0,338,310
668,17.073529411764707,408,47,32,116,255,162,0,538,482
669,29.495967741935484,110,43,30,65,161,87,0,267,229
670,0.0,601,79,77,127,309,139,0,782,550
671,32.041666666666664,260,149,106,150,284,131,3,631,446
672,17.045783132530122,633,98,48,187,441,253,1,831,828
673,28.862643678160918,561,122,79,224,498,256,2,899,839
674,32.34577922077922,0,0,1232,0,0,0,0,659,573
675,28.214717741935484,319,69,50,107,275,172,0,493,499
676,29.21759259259259,0,0,0,648,0,0,0,323,325
677,29.072314049586776,298,69,26,120,319,136,0,523,445
678,14.439432989690722,377,30,17,64,170,118,1,435,340
679,44.833333333333336,138,28,25,68,148,85,0,301,191
680,17.029166666666665,371,59,34,108,251,137,1,495,464
681,0.0,175,26,29,36,93,49,0,251,157
682,28.544144144144145,681,164,85,274,655,361,0,1188,1032
683,27.102409638554217,97,36,12,35,92,60,0,161,171
684,28.412121212121214,403,94,59,160,371,233,3,687,630
685,33.346666666666664,127,98,76,92,143,64,1,371,228
686,28.4732,637,184,144,355,806,374,0,1350,1150
687,32.34577922077922,0,0,1232,0,0,0,0,659,573
688,32.79598214285714,479,355,239,351,586,230,3,1310,927
689,89.67794117647058,199,48,42,74,187,130,1,353,326
690,29.146491228070175,697,167,104,283,643,386,5,1216,1059
691,32.34577922077922,0,0,1232,0,0,0,0,659,573
692,30.901315789473685,0,0,0,0,96,208,0,159,145
693,28.6495,444,143,139,300,664,310,0,1046,954
694,30.36814516129032,0,0,0,0,854,1626,0,1302,1178
695,25.74612068965517,881,57,24,211,684,463,6,1140,1174
696,14.43015873015873,641,52,15,103,273,176,0,674,586
697,27.022910479422997,592,189,86,332,770,388,3,1110,1244
698,29.310439560439562,0,364,0,0,0,0,0,199,165
699,28.4925,160,27,14,39,103,57,2,201,197
700,28.593023255813954,107,26,16,43,100,52,1,172,171
701,29.551530612244896,0,1960,0,0,0,0,1,994,965
702,28.645416666666666,723,192,124,310,660,391,5,1278,1117
703,29.50561224489796,586,145,75,253,590,311,3,1022,935
704,31.59453781512605,327,191,139,224,384,163,1,842,585
705,27.49473684210526,103,26,20,41,119,71,0,202,178
706,20.40530303030303,252,70,28,100,226,116,0,350,442
707,28.407894736842106,435,101,67,185,374,206,5,746,617
708,29.565934065934066,558,129,86,233,521,293,5,957,858
709,28.343373493975903,0,0,0,664,0,0,0,345,319
710,28.844059405940595,141,28,8,38,118,71,0,205,199
711,31.234375,96,63,40,55,89,41,0,234,150
712,28.84516129032258,572,178,163,361,827,379,0,1302,1178
713,28.45925925925926,0,0,0,1620,0,0,0,881,739
714,28.72222222222222,0,0,0,432,0,0,0,241,191
715,32.64950980392157,254,195,131,180,327,137,2,713,509
716,30.952654867256637,0,0,0,0,786,1474,1,1176,1083
717,14.411111111111111,350,21,15,52,157,125,0,379,341
718,28.668867924528303,631,167,94,246,654,328,3,1107,1010
719,29.470416666666665,688,192,110,307,729,374,2,1289,1109
720,28.923863636363638,253,64,33,113,264,153,2,469,409
721,29.32730923694779,0,996,0,0,0,0,0,517,479
722,29.131651376146788,661,146,78,303,635,357,5,1137,1038
723,32.021186440677965,104,73,48,75,124,48,0,279,193
724,29.410504201680673,678,177,109,307,725,384,1,1249,1130
725,28.75625,322,103,98,207,479,231,0,748,692
726,29.10632183908046,0,348,0,0,0,0,0,186,162
727,24.14917355371901,968,33,19,203,740,457,9,1155,1256
728,30.317088607594936,0,0,0,0,555,1025,0,809,771
729,29.345911949685533,299,89,93,192,419,180,0,660,612
730,30.54032258064516,0,0,0,0,252,492,0,379,365
731,27.045454545454547,246,85,39,154,355,177,2,505,549
732,24.799418604651162,125,9,5,34,101,70,3,175,166
733,29.608333333333334,0,0,0,0,540,1020,0,827,733
734,28.817477876106196,270,68,41,108,273,144,2,459,443
735,28.319620253164558,458,120,77,204,464,257,0,812,768
736,25.057471264367816,506,34,14,143,419,276,2,689,701
737,14.422387407083516,1138,91,37,179,496,346,1,1251,1035
738,30.19333333333333,273,61,46,130,237,153,2,477,421
739,32.34577922077922,0,0,1232,0,0,0,0,659,573
740,29.446428571428573,199,43,31,82,163,98,0,324,292
741,20.35072463768116,417,109,44,172,427,211,1,627,752
742,28.564393939393938,248,58,29,91,241,125,0,418,374
743,27.633522727272727,704,0,0,0,0,0,2,365,337
744,33.12647058823529,68,55,38,53,94,32,0,207,133
745,28.80759493670886,334,117,104,227,538,260,0,811,769
746,32.81521739130435,283,228,151,205,360,153,2,789,589
747,28.887614678899084,0,436,0,0,0,0,0,240,196
748,28.68951612903226,0,992,0,0,0,0,0,499,493
749,26.102642276422763,984,0,0,0,0,0,1,508,475
750,88.6297520661157,388,82,80,133,314,213,2,635,573
751,28.423015873015874,370,84,58,164,367,217,1,638,621
752,29.73181818181818,392,95,51,184,385,213,0,695,625
753,27.0,112,35,17,64,137,79,0,200,244
754,29.477713178294575,275,79,61,127,308,182,1,544,487
755,24.17997198879552,547,19,9,131,450,272,4,684,740
756,28.98267326732673,122,25,30,47,110,70,1,192,211
757,29.81047197640118,0,0,0,0,472,884,0,703,653
758,27.397222222222222,111,27,17,38,112,55,1,181,178
759,27.666313559322035,281,70,47,123,262,161,0,483,461
760,20.38888888888889,443,117,48,201,423,208,1,684,755
761,28.791284403669724,503,93,41,115,358,198,4,644,660
762,32.3975,376,189,152,264,428,191,1,941,658
763,28.798192771084338,106,18,11,42,96,59,1,189,142
764,29.432692307692307,77,26,18,46,94,51,0,164,148
765,14.394396551724139,476,32,16,67,201,136,1,515,412
766,14.426535087719298,492,31,17,68,186,118,0,521,391
767,27.946280991735538,142,30,27,51,154,80,0,239,245
768,23.775294117647057,673,20,15,143,538,311,5,793,902
769,28.513333333333332,284,59,42,115,246,154,1,465,434
770,29.596064814814813,351,69,24,79,213,128,1,404,459
771,29.151020408163266,443,131,137,283,666,300,0,1019,941
772,26.997395833333332,101,29,14,53,132,55,0,181,203
773,88.6297520661157,388,82,80,133,314,213,2,635,573
774,30.667410714285715,0,0,0,0,432,912,1,704,639
775,25.28370786516854,165,5,1,30,87,68,0,170,186
776,32.96953405017921,223,187,116,166,304,120,2,649,465
777,28.13938053097345,0,0,0,452,0,0,0,240,212
778,0.0,989,142,112,221,490,226,0,1264,916
779,24.502232142857142,176,6,8,52,132,74,3,198,247
780,31.917721518987342,57,55,35,55,86,28,1,180,135
781,27.05570652173913,183,64,21,102,234,132,0,341,395
782,24.046296296296298,855,32,15,175,670,413,5,1021,1134
783,0.0,639,86,78,137,306,134,0,811,569
784,29.172043010752688,220,65,31,84,221,123,1,374,369
785,28.887619047619047,652,144,98,241,601,364,3,1121,976
786,28.861386138613863,0,808,0,0,0,0,1,418,389
787,29.76860119047619,398,102,55,191,394,204,0,728,616
788,28.860504201680673,551,168,155,340,806,360,0,1231,1149
789,14.409782608695652,458,38,13,73,194,144,1,498,421
790,28.1,119,30,20,35,105,71,1,203,176
791,32.02160493827161,77,45,37,51,79,35,0,191,133
792,29.043333333333333,377,66,23,93,197,144,4,476,420
793,29.639855072463767,404,95,67,162,429,223,1,700,679
794,24.346666666666668,129,4,2,30,84,51,1,153,146
795,20.366810344827588,782,179,80,308,652,319,1,1055,1264
796,17.040869565217392,904,134,59,258,595,350,1,1160,1139
797,29.177350427350426,286,75,40,123,277,135,0,475,461
798,28.862903225806452,424,90,33,109,289,171,5,561,550
799,27.00862068965517,101,22,16,49,107,53,0,185,163
800,27.002777777777776,90,24,15,61,111,59,0,161,199
801,29.45921985815603,0,1128,0,0,0,0,0,559,569
802,31.262376237623762,0,0,0,0,142,262,1,203,200
803,32.77638888888889,0,0,720,0,0,0,0,388,332
804,20.373376623376622,199,42,28,83,184,80,1,306,309
805,29.513853904282115,0,1985,0,0,0,0,1,1007,977
806,27.629076086956523,213,61,36,106,205,115,0,396,340
807,29.307471264367816,413,92,56,180,407,244,2,708,682
808,28.848118279569892,323,105,108,220,507,225,0,768,720
809,28.44736842105263,232,52,42,93,229,112,1,387,372
810,14.420588235294117,826,64,28,130,378,274,1,920,779
811,29.461038961038962,274,66,31,102,280,171,1,477,446
812,27.019444444444446,272,92,31,145,355,185,2,519,559
813,0.0,737,99,83,161,361,159,0,926,674
814,29.153787878787877,384,89,59,138,399,251,0,685,635
815,0.0,199,28,25,39,105,28,0,231,193
816,28.97485632183908,392,106,61,165,446,222,1,710,681
817,28.620481927710845,118,31,11,39,85,48,2,171,159
818,28.897058823529413,456,90,37,132,315,194,3,605,616
819,28.444602272727273,0,0,0,704,0,0,0,382,322
820,28.780241935483872,552,104,40,150,419,223,6,755,727
821,25.34198113207547,146,14,1,40,143,80,0,200,224
822,30.179787234042553,0,0,0,0,655,1225,1,963,916
823,28.890463917525775,240,66,34,87,225,124,0,399,377
824,27.55625,320,0,0,0,0,0,0,157,163
825,44.6985294117647,325,89,69,149,368,224,0,769,455
826,14.428685897435898,626,59,20,87,262,194,0,659,589
827,32.398305084745765,213,136,73,143,263,116,1,535,408
828,27.002898550724638,343,108,51,198,454,226,2,664,714
829,28.813978494623655,572,131,79,252,540,286,0,968,892
830,29.012626262626263,0,396,0,0,0,0,0,195,201
831,29.08298319327731,217,76,68,122,320,149,0,507,445
832,88.6297520661157,388,82,80,133,314,213,2,635,573
833,28.480113636363637,261,54,25,80,164,120,1,358,345
834,27.758426966292134,343,74,48,123,305,175,1,571,496
835,20.352906976744187,563,132,50,240,481,254,0,802,918
836,44.75356125356125,394,86,85,162,427,250,1,832,571
837,29.069791666666667,289,71,47,124,271,158,4,482,474
838,28.792173913043477,754,164,95,286,644,357,5,1215,1080
839,32.11529126213592,0,0,824,0,0,0,0,437,387
840,28.477272727272727,138,36,17,50,121,78,2,227,211
841,29.66391509433962,252,53,46,88,259,150,2,447,399
842,28.777173913043477,211,55,26,99,213,132,0,391,345
843,14.426470588235293,173,16,5,26,67,53,0,197,143
844,27.43548387096774,345,82,33,141,344,171,2,583,531
845,28.719158878504672,646,151,89,267,641,346,4,1109,1027
846,14.427835051546392,193,21,6,33,70,65,0,214,174
847,17.09550561797753,132,21,9,42,77,75,0,162,194
848,17.02922077922078,125,15,8,39,80,41,1,144,163
849,28.648373983739837,0,0,0,492,0,0,0,261,231
850,28.605,0,0,0,400,0,0,0,230,170
851,32.34577922077922,0,0,1232,0,0,0,0,659,573
852,0.0,398,59,51,100,225,91,0,527,397
853,24.855263157894736,236,9,9,61,164,129,3,295,310
854,16.958333333333332,154,23,9,29,75,70,0,187,173
855,28.996951219512194,321,83,51,108,262,159,2,526,456
856,27.04559748427673,324,101,44,185,417,201,2,593,677
857,0.0,770,114,88,170,379,179,0,991,709
858,29.628348214285715,329,65,29,94,229,150,3,449,444
859,29.30574712643678,663,129,53,165,466,264,6,862,872
860,28.809782608695652,210,60,66,142,307,135,0,466,454
861,28.619090909090907,875,166,66,210,535,348,9,1060,1131
862,0.0,605,88,69,120,278,136,0,759,537
863,28.697222222222223,434,107,65,175,417,242,0,768,672
864,28.807731958762886,588,130,87,241,570,324,1,1001,938
865,26.080729166666668,1920,0,0,0,0,0,7,953,960
866,29.513853904282115,0,1985,0,0,0,0,1,1007,977
867,29.32962962962963,683,175,93,276,604,329,1,1151,1008
868,28.90691489361702,187,61,51,103,244,106,0,398,354
869,29.0576,941,190,87,238,666,378,5,1262,1233
870,29.181122448979593,303,53,21,75,189,143,3,390,391
871,14.438333333333333,603,43,21,89,274,170,0,654,546
872,24.08262711864407,376,13,3,83,290,179,5,458,481
873,14.396306818181818,339,27,11,57,155,115,1,384,319
874,28.967125382262996,291,91,78,192,442,214,0,682,626
875,44.77752808988764,492,116,98,207,530,337,1,1076,703
876,26.443627450980394,140,31,17,40,115,65,0,200,208
877,29.418526785714285,331,70,33,88,232,142,1,439,456
878,28.774193548387096,111,32,14,50,104,61,0,209,163
879,14.410714285714286,592,42,14,96,245,187,0,661,515
880,27.032967032967033,90,25,15,57,112,65,0,167,197
881,28.32263157894737,574,139,71,236,566,314,2,962,936
882,30.08173076923077,123,34,10,48,132,69,0,222,194
883,29.08671171171171,326,64,32,87,240,139,3,448,437
884,0.0,698,102,73,149,353,165,0,865,675
885,29.1734693877551,126,23,20,36,128,59,0,217,175
886,0.0,402,62,41,93,216,86,0,495,405
887,29.330357142857142,244,62,39,106,218,115,0,421,363
888,28.5,108,17,19,47,106,51,0,178,170
889,28.0,0,0,0,304,0,0,0,170,134
890,31.798387096774192,116,65,46,79,132,58,0,282,214
891,24.989035087719298,169,4,4,57,138,84,0,226,230
892,28.029411764705884,249,52,40,102,226,147,1,415,400
893,25.47872340425532,140,8,5,33,113,77,2,181,193
894,28.20014245014245,422,98,67,163,431,223,1,747,656
895,28.286666666666665,300,0,0,0,0,0,1,160,139
896,28.87538940809969,386,110,64,146,356,222,2,657,625
897,29.111725663716815,261,71,23,118,267,164,0,470,434
898,44.75364128173117,649,161,140,293,721,439,1,1476,926
899,30.166666666666668,0,0,0,0,377,727,0,576,528
900,30.07251082251082,276,66,41,101,297,143,0,499,425
901,28.86474358974359,344,106,114,225,534,237,0,821,739
902,24.266666666666666,665,21,10,134,541,309,7,809,864
903,29.331858407079647,525,97,39,142,337,216,5,662,689
904,28.93010752688172,569,153,75,205,548,310,3,1007,850
905,17.0,202,32,7,46,118,67,1,228,243
906,28.645,593,149,80,253,609,316,1,1039,960
907,26.62363387978142,1464,0,0,0,0,0,2,753,709
908,0.0,431,60,51,108,211,99,0,542,418
909,29.655133928571427,369,60,29,91,228,119,5,424,467
910,0.0,989,142,112,221,490,226,0,1264,916
911,27.39627659574468,376,0,0,0,0,0,1,177,198
912,27.63125,102,24,21,47,79,47,1,146,173
913,29.19,0,600,0,0,0,0,0,310,290
914,28.9468085106383,283,49,18,81,212,109,2,371,379
915,0.0,556,79,65,116,296,124,0,714,522
916,31.93527508090615,296,177,112,191,330,130,3,714,519
917,29.398765432098767,517,97,60,193,475,278,3,835,782
918,25.60655737704918,976,0,0,0,0,0,2,485,489
919,28.69158878504673,250,65,44,102,252,143,2,435,419
920,25.44736842105263,176,13,5,36,138,88,2,232,222
921,29.558988764044944,0,356,0,0,0,0,0,182,174
922,0.0,511,70,52,110,237,112,0,614,478
923,29.099537037037038,141,22,13,65,121,70,1,222,209
924,88.78395061728395,107,26,14,34,87,56,0,176,148
925,29.068181818181817,444,104,82,178,422,222,2,788,662
926,29.049050632911392,205,48,23,68,186,102,2,340,290
927,32.8231981981982,197,129,96,135,246,85,2,524,362
928,16.982142857142858,170,27,17,57,113,64,0,241,207
929,29.359375,102,18,12,46,94,48,0,162,158
930,14.402777777777779,345,38,14,60,159,104,0,390,330
931,28.853070175438596,0,0,0,912,0,0,0,496,416
932,31.060439560439562,0,0,0,0,116,248,0,165,199
933,29.115466101694917,288,53,41,124,288,150,1,508,435
934,28.610576923076923,165,36,13,38,105,59,2,210,204
935,29.10990990990991,678,145,97,285,658,357,3,1154,1063
936,25.710833333333333,889,58,27,231,726,469,4,1163,1233
937,28.817540322580644,305,64,40,132,291,160,2,504,486
938,28.617916666666666,594,161,154,343,750,398,0,1266,1134
939,28.9316,567,179,171,367,835,381,0,1308,1192
940,17.038834951456312,152,22,10,47,110,71,1,195,216
941,28.21813725490196,0,0,0,408,0,0,0,221,187
942,32.34577922077922,0,0,1232,0,0,0,0,659,573
943,29.185164835164834,555,141,67,244,518,295,2,959,859
944,27.762931034482758,153,28,22,52,123,86,0,248,216
945,27.371875,0,320,0,0,0,0,0,172,148
946,44.80351681957187,363,94,74,159,381,237,1,812,495
947,27.828260869565216,152,26,23,58,130,71,2,233,225
948,28.65282258064516,569,167,169,355,847,373,0,1285,1195
949,27.809633027522935,197,71,48,138,298,120,0,463,409
950,32.218333333333334,257,195,132,182,308,126,2,696,502
951,29.253177966101696,317,56,34,118,277,142,0,483,461
952,25.296835443037974,601,33,17,142,488,299,3,757,820
953,28.623232323232322,502,134,118,282,636,308,0,1074,906
954,44.77197802197802,211,46,47,87,220,117,1,443,284
955,0.0,283,40,33,78,158,64,0,386,270
956,26.203703703703702,864,0,0,0,0,0,2,436,426
957,25.373563218390803,129,5,3,40,106,65,1,193,154
958,14.435714285714285,398,39,13,67,189,134,1,471,368
959,28.785454545454545,496,164,145,334,721,340,0,1152,1048
960,17.054347826086957,439,62,29,134,284,156,1,555,548
961,29.006043956043957,570,142,80,216,535,277,4,940,876
962,29.56505376344086,0,1860,0,0,0,0,1,957,902
963,27.67361111111111,123,25,25,51,135,73,1,257,174
964,30.345709570957094,0,0,0,0,450,762,0,601,611
965,29.026699029126213,203,55,47,126,261,132,0,433,391
966,29.181333333333335,456,111,76,176,472,209,3,782,715
967,29.64673913043478,0,1840,0,0,0,0,1,929,910
968,27.02803738317757,544,174,76,301,696,349,3,1005,1132
969,29.635714285714286,246,63,39,97,262,133,0,447,393
970,0.0,407,66,34,100,204,101,0,523,389
971,28.436,482,86,57,186,461,228,2,788,710
972,29.004310344827587,229,55,23,64,213,112,0,363,333
973,28.841145833333332,119,27,20,41,107,70,0,186,198
974,25.272727272727273,139,9,0,30,105,69,2,160,190
975,28.71239837398374,304,65,51,132,292,140,3,511,470
976,29.146084337349397,170,42,47,91,219,95,0,364,300
977,24.61111111111111,455,10,10,98,335,208,4,552,560
978,20.291666666666668,109,18,8,48,88,41,0,148,164
979,88.6297520661157,388,82,80,133,314,213,2,635,573
980,28.457291666666666,406,54,27,96,225,152,7,486,467
981,26.23893442622951,2440,0,0,0,0,0,10,1292,1138
982,30.384375,98,24,15,38,90,55,0,165,155
983,0.0,396,68,39,103,201,97,0,501,403
984,0.0,162,21,20,40,70,39,0,202,150
985,0.0,219,27,23,40,95,36,0,253,187
986,29.0136,731,182,95,308,763,421,2,1297,1201
987,17.041071428571428,898,135,61,238,571,337,1,1144,1095
988,28.760309278350515,0,0,0,776,0,0,0,418,358
989,28.747549019607842,630,143,85,267,609,306,3,1066,971
990,29.455128205128204,98,20,13,38,91,52,0,148,164
991,29.0,208,40,33,97,182,120,0,365,315
992,32.40470297029703,0,0,808,0,0,0,0,431,377
993,24.534166666666668,478,17,12,96,361,236,4,583,613
994,28.797448979591838,594,128,90,236,580,332,3,1037,920
995,29.03188775510204,245,63,29,99,228,120,3,401,380
996,29.594444444444445,0,1260,0,0,0,0,0,668,592
997,29.13225806451613,745,175,121,324,712,403,2,1343,1135
998,88.12090163934427,309,64,68,105,262,168,2,517,457
999,30.44264705882353,0,0,0,0,679,1361,0,1058,982
1000,24.01388888888889,143,9,2,31,102,73,1,170,189
1001,29.493023255813952,514,122,72,230,519,263,1,885,834
